district_id,district_alt_id,division_id,division_type,address_1,address_2,address_3,address_4,is_abroad,cancelled,lat,lng,division_is_covid,election_type,total_registered_voters,total_registered_voters_men,total_registered_voters_women,election_numeric_id,protocols,total_votes,participated_ocr_electronic,participated_ocr_confidence_electronic,invalid_ballots_ocr_electronic,invalid_ballots_ocr_confidence_electronic,participated_cec,participated_men_cec,participated_women_cec,CAND3,CAND4,CAND5,CAND6,CAND8,CAND9,CAND10,CAND12,CAND16,CAND17,CAND20,CAND21,CAND25,CAND26,CAND27,CAND36,CAND41,CAND19,CAND23,CAND24,CAND22,CAND1,CAND2,CAND15,CAND38,CAND11,CAND14,CAND40,CAND7,CAND37,CAND30,CAND13,CAND18
25,25 წალკა,00.25.01,electronic,#2 საჯარო სკოლის შენობა,#2 საჯარო სკოლის შენობა,ქ. წალკა  25 მარტის ქ. #108,,False,False,41.5953694172577, 44.07879443570745,,proportional_electronic,2977,1423,1554,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/91cbc0eb-8ecf-48b5-9f45-700e658b21da,1215,1242,1.0,27,1.0,1242,618,624,1.0,114.0,104.0,1.0,11.0,52.0,4.0,2.0,4.0,2.0,6.0,1.0,60.0,2.0,2.0,33.0,785.0,,,,,,,,,,,,,,,,
25,25 წალკა,00.25.02,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. ტბეთი,,False,False,41.6052677632319, 44.047794381864,,proportional_electronic,543,268,275,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/fa212a86-3e71-44d1-b43c-9a06dd35b984,190,193,1.0,3,1.0,193,101,92,0.0,19.0,22.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,,,8.0,0.0,0.0,2.0,118.0,7.0,,,,,,,,,,,,,,,
25,25 წალკა,00.25.06,electronic,სკოლის შენობა,სკოლის შენობა,დაბა თრიალეთი,,False,False,41.54685503158216, 44.10984133233096,,proportional_electronic,653,330,323,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/69ba0b35-7e78-4f7f-83a3-df6f0a52be6e,364,371,1.0,7,1.0,371,193,178,0.0,47.0,56.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,,,5.0,0.0,0.0,9.0,232.0,6.0,0.0,,,,,,,,,,,,,,
25,25 წალკა,00.25.10,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. ბეშთაშენი,,False,False,41.639346819766764, 44.11960639261622,,proportional_electronic,707,366,341,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/cefb5844-e5f2-4582-875d-5b1a539acab4,196,200,0.99,4,0.99,200,108,92,0.0,10.0,20.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,,,8.0,0.0,1.0,2.0,133.0,0.0,14.0,,,,,,,,,,,,,,
25,25 წალკა,00.25.11,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. ახალშენი,,False,False,41.665405846887595, 44.071146822977326,,proportional_electronic,341,176,165,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/26039169-4b4d-4432-b21b-94c9abc13dab,184,190,0.99,6,0.99,190,107,83,0.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,5.0,0.0,0.0,1.0,156.0,1.0,,,,,,,,,,,,,,,
25,25 წალკა,00.25.12,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. იმერა,,False,False,41.64341896625372, 44.18940610935527,,proportional_electronic,286,155,131,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/a6944fc0-5f69-42e5-8fca-955eefd2b624,167,171,1.0,4,1.0,164,95,69,0.0,19.0,17.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,,0.0,3.0,0.0,0.0,1.0,94.0,,,,,,,,,,,,,,,,
25,25 წალკა,00.25.13,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. ბარეთი,,False,False,41.6684251138501, 44.16000673470624,,proportional_electronic,321,169,152,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/a6c63713-0a14-41d2-97de-9deee3535021,144,144,0.99,0,0.99,144,71,73,0.0,11.0,12.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,,,8.0,0.0,0.0,4.0,88.0,0.0,2.0,,,,,,,,,,,,,,
25,25 წალკა,00.25.14,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. საბეჭისი,,False,False,41.684934674172126, 44.11742195757189,,proportional_electronic,237,119,118,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/2060b43b-a3e5-4305-8662-f7a137bbc67f,121,123,0.99,2,0.99,123,67,56,1.0,21.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,3.0,57.0,0.0,1.0,16.0,,,,,,,,,,,,,
25,25 წალკა,00.25.16,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. არ-სარვანი,,False,False,41.69687139189201, 44.159421404359335,,proportional_electronic,703,337,366,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/2f67f498-17d9-40de-a2c6-4703bc425d89,327,350,0.99,23,0.99,350,190,160,0.0,28.0,51.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,236.0,0.0,2.0,,,,,,,,,,,,,,
25,25 წალკა,00.25.19,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. წინწყარო,,False,False,41.62528281732607, 43.98904887642816,,proportional_electronic,256,146,110,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/cb2514e8-4ca3-4251-ba3c-b6758ab04952,101,104,1.0,3,1.0,104,58,46,0.0,9.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,6.0,0.0,0.0,2.0,64.0,0.0,1.0,,,,,,,,,,,,,,
25,25 წალკა,00.25.20,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. დარაკოვი,,False,False,41.607651197139894, 43.95214325109955,,proportional_electronic,497,241,256,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/8fd5880d-c10c-4b8e-af28-1472c5e145dd,227,235,1.0,8,1.0,235,114,121,0.0,9.0,19.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,,,7.0,0.0,0.0,1.0,182.0,1.0,,,,,,,,,,,,,,,
25,25 წალკა,00.25.21,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. საყდრიონი,,False,False,41.594349997408415, 43.93076335056978,,proportional_electronic,626,320,306,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4279990f-564b-4413-87ab-83598a658c5e,292,297,1.0,5,1.0,297,166,131,0.0,15.0,39.0,0.0,1.0,10.0,1.0,0.0,1.0,0.0,,,11.0,0.0,0.0,6.0,208.0,0.0,,,,,,,,,,,,,,,
25,25 წალკა,00.25.22,electronic,სკოლის შენობა,სკოლის შენობა,სოფ ნარდევანი,,False,False,41.57787585440561, 43.89269386807869,,proportional_electronic,756,327,429,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/20fc88b1-494e-42e1-bd8c-78f03b27373b,362,366,1.0,4,1.0,366,112,254,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,341.0,,,,,,,,,,,,,,,,
25,25 წალკა,00.25.23,electronic,სპორტ დარბაზის შენობა,სპორტ დარბაზის შენობა,სოფ. აიაზმა,,False,False,41.57760020997578, 43.912515914148706,,proportional_electronic,335,156,179,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/ec16e5a4-db8e-4535-b7a7-9e7f51d576ba,206,211,0.99,5,0.99,211,91,120,0.0,3.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,183.0,0.0,1.0,,,,,,,,,,,,,,
25,25 წალკა,00.25.24,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. განთიადი,,False,False,41.59378903090589, 43.96726667794951,,proportional_electronic,618,306,312,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6501fbe5-e5e5-4045-b9e8-a40f9d8c5b74,260,262,1.0,2,1.0,262,135,127,1.0,24.0,46.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,,,6.0,0.0,0.0,1.0,162.0,0.0,5.0,,,,,,,,,,,,,,
25,25 წალკა,00.25.25,electronic,საბავშვო ბაღის შენობა,საბავშვო ბაღის შენობა,სოფ. სამება,,False,False,41.59924794242205, 44.00753472268562,,proportional_electronic,639,303,336,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/2a26dc44-17c3-4227-ae73-c7b061f1f395,280,286,1.0,6,1.0,286,143,143,0.0,24.0,40.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,,,16.0,0.0,0.0,1.0,189.0,0.0,,,,,,,,,,,,,,,
25,25 წალკა,00.25.27,electronic,სკოლის შენობა,სკოლის შენობა,სოფ. არწივანი,,False,False,41.6289282099267, 43.922788059275526,,proportional_electronic,515,270,245,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/bad2284a-a75e-4cc9-aff7-932a3022eca7,249,254,1.0,5,1.0,254,138,116,0.0,36.0,22.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,,,20.0,1.0,1.0,2.0,159.0,0.0,1.0,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.01,electronic,ქალაქ ახალციხის #3 საჯარო სკოლა,ქალაქ ახალციხის #3 საჯარო სკოლა,ქალაქის ახალციხე  შოთა რუსთაველის  ქ.#12,,False,False,41.64131487131612, 42.985872010671216,,proportional_electronic,2169,949,1220,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d126704a-5028-435a-9010-1d7136d0c590,1357,1368,1.0,11,1.0,1362,615,747,5.0,168.0,141.0,3.0,25.0,119.0,7.0,1.0,4.0,5.0,1.0,1.0,87.0,1.0,2.0,48.0,739.0,,,,0.0,,,,,,,,,,,,
37,37 ახალციხე,00.37.02,electronic,ქალაქ ახალციხის #6 საბავშვო ბაგა–ბაღი,ქალაქ ახალციხის #6 საბავშვო ბაგა–ბაღი,ქალაქი ახალციხე  ივერიელის ქ. # 48,,False,False,41.63609271087776, 42.99083972105411,,proportional_electronic,2460,1126,1334,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/f940352b-1bd7-4363-97e8-1410006bb28b,1479,1501,1.0,22,1.0,1482,682,800,5.0,133.0,113.0,9.0,13.0,71.0,5.0,1.0,7.0,1.0,4.0,,75.0,1.0,3.0,29.0,1006.0,,,3.0,,,,,,,,,,,,,
37,37 ახალციხე,00.37.03,electronic,ქალაქ ახალციხის #5 საბავშვო ბაღი,ქალაქ ახალციხის #5 საბავშვო ბაღი,ქალაქი ახალციხე  ასპინძის ქ. #47,,False,False,41.64213306993158, 42.99303625942162,,proportional_electronic,1159,521,638,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/9bb84f78-3961-4a53-8114-fd3097e288f6,783,797,1.0,14,1.0,812,366,446,0.0,97.0,75.0,4.0,13.0,63.0,3.0,0.0,10.0,0.0,,,55.0,0.0,2.0,13.0,445.0,,,,1.0,,,,,,,,,,,,
37,37 ახალციხე,00.37.04,electronic,ქალაქ ახალციხის #1 საჯარო სკოლა,ქალაქ ახალციხის #1 საჯარო სკოლა,ქალაქი ახალციხე  პაატა მიქუტიშვილის  ქ. # 2,,False,False,41.64031090679622, 42.98007130622864,,proportional_electronic,2327,1075,1252,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/a1508ebc-dd9b-4b86-9b75-749b598aad12,1387,1414,0.99,27,0.99,1414,665,749,3.0,166.0,141.0,5.0,16.0,115.0,2.0,0.0,4.0,2.0,,,74.0,1.0,2.0,36.0,814.0,2.0,,,,1.0,,,,,,,,,,,
37,37 ახალციხე,00.37.05,electronic,ახალციხის ციხე (რაბათის ციხე),ახალციხის ციხე (რაბათის ციხე),ქალაქი ახალციხე   ხარისჭირაშვილის ქ. #1,,False,False,41.64263259339928, 42.977891382063696,,proportional_electronic,1149,524,625,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/2cb666e1-67b6-4149-87d7-2d1762c32cb0,662,673,0.99,11,0.99,673,331,342,0.0,96.0,87.0,0.0,12.0,31.0,0.0,1.0,5.0,1.0,1.0,1.0,31.0,0.0,0.0,18.0,376.0,,,,,,2.0,,,,,,,,,,
37,37 ახალციხე,00.37.06,electronic,კერძო საკუთრება,კერძო საკუთრება,თამარაშვილის ქ. N 27,,False,False,41.644355737112555, 42.98431313567725,,proportional_electronic,1033,481,552,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/7ee9ae70-dcc5-4881-82ba-0b75e9509273,661,665,0.99,4,0.99,665,305,360,3.0,98.0,66.0,1.0,8.0,49.0,4.0,1.0,7.0,1.0,2.0,,46.0,0.0,1.0,18.0,355.0,,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.07,electronic,ქალაქ ახალციხის #4 საჯარო სკოლა,ქალაქ ახალციხის #4 საჯარო სკოლა,ქალაქი ახალციხე  დავით აღმაშენებლის ქ. #63,,False,False,41.65391819292579, 43.016325574647155,,proportional_electronic,673,318,355,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/dbf1cb5e-b53b-4c80-9ab9-6136319c99e6,403,410,1.0,7,1.0,410,196,214,3.0,26.0,48.0,0.0,3.0,18.0,3.0,0.0,5.0,0.0,,,20.0,0.0,2.0,8.0,265.0,2.0,,,,,2.0,,,,,,,,,,
37,37 ახალციხე,00.37.08,electronic,ს/ჯ სახ.  უნივერსიტეტის 2 კორპუსი,ს/ჯ სახ.  უნივერსიტეტის 2 კორპუსი,ქალაქი ახალციხე  შოთა რუსთაველის   122,,False,False,41.63931042123569, 43.00133300569267,,proportional_electronic,2192,1023,1169,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4982cb59-3210-4fdf-bc7d-17a6a2a9ae79,1465,1477,1.0,12,1.0,1468,704,764,1.0,215.0,168.0,11.0,21.0,110.0,7.0,1.0,12.0,0.0,,1.0,105.0,2.0,4.0,38.0,767.0,1.0,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.09,electronic,ქალაქ ვალის #1 საჯარო სკოლა,ქალაქ ვალის #1 საჯარო სკოლა,ქალაქი ვალე  ვალე; 9 აპრილის ქ. #3,,False,False,41.6192073021915, 42.876393832369786,,proportional_electronic,1220,619,601,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e4072e88-3248-4f3f-b4a6-3b59bdf80db6,810,818,1.0,8,1.0,795,412,383,0.0,137.0,146.0,3.0,13.0,77.0,5.0,1.0,2.0,2.0,1.0,,56.0,0.0,2.0,17.0,346.0,,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.10,electronic,ქალაქ ვალის საქალაქო კულტურის სახლი,ქალაქ ვალის საქალაქო კულტურის სახლი,ქალაქი ვალე  სტალისნის ქ#16,,False,False,41.61815682555581, 42.88246710533316,,proportional_electronic,2001,909,1092,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/a9160fb6-f23d-4afd-a805-0e25c1cffde3,1194,1222,1.0,28,1.0,1222,572,650,3.0,241.0,163.0,5.0,19.0,93.0,4.0,1.0,3.0,2.0,3.0,0.0,59.0,1.0,1.0,20.0,577.0,,,,,,2.0,,,,,,,,,,
37,37 ახალციხე,00.37.11,electronic,ქალაქ ვალის #4 საჯარო სკოლა,ქალაქ ვალის #4 საჯარო სკოლა,ქალაქი ვალე  აკაკი წერეთლის ქ#22,,False,False,41.639219850850075, 42.886263232921316,,proportional_electronic,323,145,178,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/2fcf88c1-76ef-4711-80ee-e2cf4abcd299,211,213,1.0,2,1.0,213,92,121,0.0,6.0,15.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,178.0,0.0,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.12,electronic,სოფ. საყუნეთის  ახალგაზრდული ცენტრი,სოფ. საყუნეთის  ახალგაზრდული ცენტრი,სოფ. საყუნეთი,,False,False,41.68638635852537, 43.12759116081626,,proportional_electronic,1357,713,644,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/b2e1f2a4-a4fa-49e6-b45d-4920007522cf,933,939,0.99,6,0.99,939,499,440,59.0,121.0,,4.0,25.0,76.0,5.0,1.0,13.0,0.0,,0.0,59.0,0.0,2.0,6.0,555.0,6.0,0.0,,,1.0,,,,,,,,,,,
37,37 ახალციხე,00.37.13,electronic,სოფ. ანდრიაწმინდის საჯარო სკოლა,სოფ. ანდრიაწმინდის საჯარო სკოლა,სოფ. ანდრიაწმინდა,,False,False,41.58130331109201, 43.03255157382507,,proportional_electronic,475,235,240,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/63bd8934-2afb-42b3-9f82-abe469b9e793,335,342,0.99,7,0.99,328,165,163,1.0,28.0,27.0,3.0,13.0,25.0,0.0,0.0,1.0,0.0,,,20.0,1.0,2.0,4.0,208.0,1.0,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.15,electronic,სოფ. ანის საჯარო სკოლა,სოფ. ანის საჯარო სკოლა,სოფ. ანი,,False,False,41.70886369766279, 42.918568613119774,,proportional_electronic,683,353,330,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/da7d60c1-69f8-4451-a992-a7c15547d14e,470,478,1.0,8,1.0,459,260,199,3.0,34.0,55.0,2.0,8.0,43.0,0.0,0.0,3.0,2.0,,0.0,19.0,0.0,1.0,7.0,292.0,,,,,,2.0,,,,,,,,,,
37,37 ახალციხე,00.37.16,electronic,სოფ. კლდის ახალგაზრდული ცენტრი,სოფ. კლდის ახალგაზრდული ცენტრი,სოფ. კლდე,,False,False,41.677477814072056, 43.029360820625456,,proportional_electronic,1342,675,667,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/bc3e5f6d-0e07-4a71-ade1-d41a845df94d,905,917,1.0,12,1.0,896,477,419,4.0,106.0,123.0,8.0,23.0,51.0,2.0,0.0,7.0,1.0,3.0,0.0,54.0,0.0,2.0,18.0,503.0,,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.17,electronic,სოფ. ჭაჭარაქის საჯარო სკოლა,სოფ. ჭაჭარაქის საჯარო სკოლა,სოფ. ჭაჭარაქი,,False,False,41.63746424870518, 43.04016253188154,,proportional_electronic,982,492,490,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/278f53af-6f09-4029-b067-86c1bdf1cbd6,688,695,0.99,7,0.99,695,371,324,49.0,75.0,,0.0,7.0,50.0,6.0,1.0,3.0,2.0,1.0,3.0,43.0,2.0,4.0,14.0,425.0,,14.0,,,,2.0,,,,,,,,,,
37,37 ახალციხე,00.37.18,electronic,სოფ. პატარა პამაჯის საჯარო სკოლა,სოფ. პატარა პამაჯის საჯარო სკოლა,სოფ. პატარა პამაჯი,,False,False,41.615589787524236, 42.91805925763295,,proportional_electronic,988,434,554,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e76a31ad-7b22-450a-a90b-8dff6d43091d,574,579,1.0,5,1.0,579,261,318,2.0,26.0,27.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,,4.0,2.0,0.0,1.0,501.0,,,0.0,,,2.0,,,,,,,,,,
37,37 ახალციხე,00.37.19,electronic,სოფ. საძელის საჯარო სკოლა,სოფ. საძელის საჯარო სკოლა,სოფ. საძელი,,False,False,41.622451436645754, 42.94540423648765,,proportional_electronic,434,190,244,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6d2d8727-459c-482c-9fbf-8f312d8d3d13,298,299,0.99,1,0.99,286,129,157,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,291.0,,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.20,electronic,სოფ სვირის ახალგაზრდული ცენტრი; ბიბლიოთეკა,სოფ სვირის ახალგაზრდული ცენტრი; ბიბლიოთეკა,სოფ. სვირი,,False,False,41.707576236106604, 42.9939031336356,,proportional_electronic,708,362,346,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/569ade59-6674-425d-a61d-735262d08c13,465,470,1.0,5,1.0,470,257,213,1.0,67.0,65.0,5.0,3.0,46.0,3.0,1.0,1.0,0.0,,0.0,17.0,0.0,1.0,5.0,249.0,1.0,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.21,electronic,სოფ. სხვილისის საჯარო სკოლა,სოფ. სხვილისის საჯარო სკოლა,სოფ. სხვილისი,,False,False,41.64173115280118, 42.93830622627022,,proportional_electronic,1485,712,773,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d02d39ad-0721-4441-a0cf-de9ef258d377,818,837,0.99,19,0.99,837,400,437,1.0,48.0,92.0,3.0,14.0,29.0,2.0,1.0,2.0,0.0,,1.0,16.0,0.0,1.0,5.0,603.0,0.0,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.22,electronic,სოფ.ურავლის ახალგაზრდული ცენტრი,სოფ.ურავლის ახალგაზრდული ცენტრი,სოფ. ურაველი,,False,False,41.55442031737621, 43.073300686831715,,proportional_electronic,1611,822,789,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/15457f6b-77d0-4fec-a747-e00a91c9a2cb,1115,1134,1.0,19,1.0,1135,631,504,105.0,163.0,,9.0,32.0,59.0,10.0,0.0,8.0,5.0,4.0,2.0,64.0,0.0,1.0,24.0,626.0,,,,1.0,,2.0,,,,,,,,,,
37,37 ახალციხე,00.37.23,electronic,სოფ. ფერსის საბავშვო ბაღი,სოფ. ფერსის საბავშვო ბაღი,სოფ. ფერსა,,False,False,41.69978617000346, 43.07473662418466,,proportional_electronic,804,414,390,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d53b8fe6-f26e-48b7-a6eb-1571bb412018,553,561,0.99,8,0.99,561,301,260,0.0,78.0,62.0,2.0,8.0,43.0,1.0,0.0,3.0,0.0,,1.0,30.0,0.0,2.0,6.0,315.0,2.0,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.24,electronic,სოფ. წყალთბილის საჯარო სკოლა მე-2 სართული,სოფ. წყალთბილის საჯარო სკოლა მე-2 სართული,სოფ. წყალთბილა,,False,False,41.585869514167385, 42.871361414672506,,proportional_electronic,1179,500,679,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/1450ab86-d043-46cc-8200-4a8451ae2def,633,637,0.99,4,0.99,637,285,352,3.0,3.0,39.0,2.0,3.0,13.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,561.0,,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.25,electronic,#1 საბავშვო ბაგა–ბაღი 2-ე სართული,#1 საბავშვო ბაგა–ბაღი 2-ე სართული,ვარძიის ჩიხი ქ. #4,,False,False,41.6392462, 42.9985911,,proportional_electronic,1317,612,705,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4e3b3034-1ea4-4055-b31f-34cd67ec2613,795,805,1.0,10,1.0,805,365,440,3.0,100.0,118.0,3.0,9.0,56.0,3.0,1.0,3.0,2.0,1.0,1.0,59.0,1.0,2.0,24.0,409.0,,,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.26,electronic,სოფ. ნაოხრების საჯარო სკოლა პირველი სართული,სოფ. ნაოხრების საჯარო სკოლა პირველი სართული,სოფ. ნაოხრების,,False,False,41.59825904661799, 42.864899707877115,,proportional_electronic,374,156,218,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/dd70909e-25f3-4e16-9367-6d1f877ea493,208,212,0.99,4,0.99,212,88,124,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,201.0,,0.0,,,,,,,,,,,,,,
37,37 ახალციხე,00.37.27,electronic,სოფ. წყრუთის საბავშვო ბაღი,სოფ. წყრუთის საბავშვო ბაღი,სოფ. წყრუთი,,False,False,41.67871168660211, 42.94436697872892,,proportional_electronic,1178,567,611,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/bbff1e24-f4d9-4cd5-8522-0dd5b2fded75,835,843,0.99,8,0.99,808,359,449,9.0,21.0,,1.0,2.0,14.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,783.0,1.0,,0.0,,,2.0,,,,,,,,,,
14,14 დედოფლისწყარო,00.14.01,electronic,კულტურის სახლის შენობა,კულტურის სახლის შენობა,კოსტავას ქ. N1,,False,False,41.4646834251104, 46.107311333082635,,proportional_electronic,1269,553,716,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/f7e75ee1-13af-4b7a-8f52-c27a83fa45c2,774,783,0.99,9,0.99,784,344,440,47.0,67.0,,3.0,16.0,83.0,6.0,0.0,4.0,0.0,,,,44.0,0.0,16.0,483.0,3.0,0.0,,,,,,,,,,,,,,
14,14 დედოფლისწყარო,00.14.02,electronic,N3 ბაგა-ბაღი,N3 ბაგა-ბაღი,ნ. გომელაურის ქ. N18,,False,False,41.46298569168722, 46.12193338990987,,proportional_electronic,2113,964,1149,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/35441537-799d-495e-bdc3-048dac464bc4,1263,1290,0.99,27,0.99,1290,604,686,83.0,100.0,,0.0,34.0,93.0,11.0,0.0,6.0,2.0,,,76.0,0.0,0.0,31.0,816.0,2.0,1.0,,,,,,,,,,,,,,
14,14 დედოფლისწყარო,00.14.03,electronic,მე-4 ბაგა-ბაღი,მე-4 ბაგა-ბაღი,ნიკორციხის ქ. N111,,False,False,41.4534673901815, 46.1160111669992,,proportional_electronic,1228,563,665,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/71920901-e02e-4541-9cf3-f1256af5201d,809,817,0.99,8,0.99,817,402,415,0.0,50.0,53.0,1.0,26.0,60.0,4.0,0.0,4.0,3.0,,,44.0,0.0,0.0,16.0,545.0,3.0,0.0,,,,,,,,,,,,,,
14,14 დედოფლისწყარო,00.14.04,electronic,ვაშლოვანის ნაკრძალის ადმინისტრაციული შენობა,ვაშლოვანის ნაკრძალის ადმინისტრაციული შენობა,ბარათაშვილის ქ.N5,,False,False,41.46439312792854, 46.108553156146336,,proportional_electronic,1192,561,631,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e3a24454-d0e0-485f-aad1-414a57ee347d,744,751,0.99,7,0.99,751,389,362,53.0,69.0,,2.0,21.0,65.0,4.0,0.0,2.0,1.0,,,28.0,1.0,4.0,16.0,470.0,4.0,1.0,,,,,,,,,,,,,,
14,14 დედოფლისწყარო,00.14.08,electronic,მუსიკალური სკოლის შენობა,მუსიკალური სკოლის შენობა,სოფ. არბოშიკი,,False,False,41.55214099209551, 45.96232831478119,,proportional_electronic,1046,510,536,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/96a4d409-1f8c-4166-8c9b-b620a9b07d54,686,699,0.99,13,0.99,699,342,357,4.0,43.0,,63.0,21.0,58.0,7.0,1.0,7.0,3.0,,,,0.0,3.0,18.0,429.0,1.0,0.0,,,,,,,,,,,,,,
14,14 დედოფლისწყარო,00.14.09,electronic,საბავშვო ბაღი,საბავშვო ბაღი,სოფ. ოზაანი,,False,False,41.54863626029938, 45.99619120359421,,proportional_electronic,815,394,421,57,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/cab5c72c-9a98-4209-8e63-5f373b909e4a,569,574,0.99,5,0.99,574,294,280,45.0,55.0,,1.0,12.0,43.0,2.0,3.0,4.0,3.0,,,,0.0,1.0,1.0,17.0,2.0,0.0,,,,,,,,,,,,,,
